type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
0,4248,I4248,0,0,0,0
0,4249,I4249,0,0,0,0
0,4250,I4250,0,0,0,0
0,4251,I4251,0,0,0,0
0,4252,I4252,0,0,0,0
0,4253,I4253,0,0,0,0
0,4254,I4254,0,0,0,0
0,4255,I4255,0,0,0,0
0,4256,I4256,0,0,0,0
0,4257,I4257,0,0,0,0
0,4258,I4258,0,0,0,0
0,4259,I4259,0,0,0,0
0,4260,I4260,0,0,0,0
0,4261,I4261,0,0,0,0
0,4262,I4262,0,0,0,0
0,4263,I4263,0,0,0,0
0,4264,I4264,0,0,0,0
0,4265,I4265,0,0,0,0
0,4266,I4266,0,0,0,0
0,4267,I4267,0,0,0,0
0,4268,I4268,0,0,0,0
0,4269,I4269,0,0,0,0
0,4270,I4270,0,0,0,0
0,4271,I4271,0,0,0,0
0,4272,I4272,0,0,0,0
0,4273,I4273,0,0,0,0
0,4274,I4274,0,0,0,0
0,4275,I4275,0,0,0,0
0,4276,I4276,0,0,0,0
0,4277,I4277,0,0,0,0
0,4278,I4278,0,0,0,0
0,4279,I4279,0,0,0,0
0,4280,I4280,0,0,0,0
0,4281,I4281,0,0,0,0
0,4282,I4282,0,0,0,0
0,4283,I4283,0,0,0,0
0,4284,I4284,0,0,0,0
0,4285,I4285,0,0,0,0
0,4286,I4286,0,0,0,0
0,4287,I4287,0,0,0,0
0,4288,I4288,0,0,0,0
0,4289,I4289,0,0,0,0
0,4290,I4290,0,0,0,0
0,4291,I4291,0,0,0,0
0,4292,I4292,0,0,0,0
0,4293,I4293,0,0,0,0
0,4294,I4294,0,0,0,0
0,4295,I4295,0,0,0,0
0,4296,I4296,0,0,0,0
0,4297,I4297,0,0,0,0
0,4298,I4298,0,0,0,0
0,4299,I4299,0,0,0,0
0,4300,I4300,0,0,0,0
0,4301,I4301,0,0,0,0
0,4302,I4302,0,0,0,0
0,4303,I4303,0,0,0,0
0,4304,I4304,0,0,0,0
0,4305,I4305,0,0,0,0
0,4306,I4306,0,0,0,0
0,4307,I4307,0,0,0,0
0,4308,I4308,0,0,0,0
0,4309,I4309,0,0,0,0
0,4310,I4310,0,0,0,0
0,4311,I4311,0,0,0,0
0,4312,I4312,0,0,0,0
0,4313,I4313,0,0,0,0
0,4314,I4314,0,0,0,0
0,4315,I4315,0,0,0,0
0,4316,I4316,0,0,0,0
0,4317,I4317,0,0,0,0
0,4318,I4318,0,0,0,0
0,4319,I4319,0,0,0,0
0,4320,I4320,0,0,0,0
0,4321,I4321,0,0,0,0
0,4322,I4322,0,0,0,0
0,4323,I4323,0,0,0,0
0,4324,I4324,0,0,0,0
0,4325,I4325,0,0,0,0
0,4326,I4326,0,0,0,0
0,4327,I4327,0,0,0,0
0,4328,I4328,0,0,0,0
0,4329,I4329,0,0,0,0
0,4330,I4330,0,0,0,0
0,4331,I4331,0,0,0,0
0,4332,I4332,0,0,0,0
0,4333,I4333,0,0,0,0
0,4334,I4334,0,0,0,0
0,4335,I4335,0,0,0,0
0,4336,I4336,0,0,0,0
0,4337,I4337,0,0,0,0
0,4338,I4338,0,0,0,0
0,4339,I4339,0,0,0,0
0,4340,I4340,0,0,0,0
0,4341,I4341,0,0,0,0
0,4342,I4342,0,0,0,0
0,4343,I4343,0,0,0,0
0,4344,I4344,0,0,0,0
0,4345,I4345,0,0,0,0
0,4346,I4346,0,0,0,0
0,4347,I4347,0,0,0,0
0,4348,I4348,0,0,0,0
0,4349,I4349,0,0,0,0
0,4350,I4350,0,0,0,0
0,4351,I4351,0,0,0,0
0,4352,I4352,0,0,0,0
0,4353,I4353,0,0,0,0
0,4354,I4354,0,0,0,0
0,4355,I4355,0,0,0,0
0,4356,I4356,0,0,0,0
0,4357,I4357,0,0,0,0
0,4358,I4358,0,0,0,0
0,4359,I4359,0,0,0,0
0,4360,I4360,0,0,0,0
0,4361,I4361,0,0,0,0
0,4362,I4362,0,0,0,0
0,4363,I4363,0,0,0,0
0,4364,I4364,0,0,0,0
0,4365,I4365,0,0,0,0
0,4366,I4366,0,0,0,0
0,4367,I4367,0,0,0,0
0,4368,I4368,0,0,0,0
0,4369,I4369,0,0,0,0
0,4370,I4370,0,0,0,0
0,4371,I4371,0,0,0,0
0,4372,I4372,0,0,0,0
0,4373,I4373,0,0,0,0
0,4374,I4374,0,0,0,0
0,4375,I4375,0,0,0,0
0,4376,I4376,0,0,0,0
0,4377,I4377,0,0,0,0
0,4378,I4378,0,0,0,0
0,4379,I4379,0,0,0,0
0,4380,I4380,0,0,0,0
0,4381,I4381,0,0,0,0
0,4382,I4382,0,0,0,0
0,4383,I4383,0,0,0,0
0,4384,I4384,0,0,0,0
0,4385,I4385,0,0,0,0
0,4386,I4386,0,0,0,0
0,4387,I4387,0,0,0,0
0,4388,I4388,0,0,0,0
0,4389,I4389,0,0,0,0
0,4390,I4390,0,0,0,0
0,4391,I4391,0,0,0,0
0,4392,I4392,0,0,0,0
0,4393,I4393,0,0,0,0
0,4394,I4394,0,0,0,0
0,4395,I4395,0,0,0,0
0,4396,I4396,0,0,0,0
0,4397,I4397,0,0,0,0
0,4398,I4398,0,0,0,0
0,4399,I4399,0,0,0,0
0,4400,I4400,0,0,0,0
0,4401,I4401,0,0,0,0
0,4402,I4402,0,0,0,0
0,4403,I4403,0,0,0,0
0,4404,I4404,0,0,0,0
0,4405,I4405,0,0,0,0
0,4406,I4406,0,0,0,0
0,4407,I4407,0,0,0,0
0,4408,I4408,0,0,0,0
0,4409,I4409,0,0,0,0
0,4410,I4410,0,0,0,0
0,4411,I4411,0,0,0,0
0,4412,I4412,0,0,0,0
0,4413,I4413,0,0,0,0
0,4414,I4414,0,0,0,0
0,4415,I4415,0,0,0,0
0,4416,I4416,0,0,0,0
0,4417,I4417,0,0,0,0
0,4418,I4418,0,0,0,0
0,4419,I4419,0,0,0,0
0,4420,I4420,0,0,0,0
0,4421,I4421,0,0,0,0
0,4422,I4422,0,0,0,0
0,4423,I4423,0,0,0,0
0,4424,I4424,0,0,0,0
0,4425,I4425,0,0,0,0
0,4426,I4426,0,0,0,0
0,4427,I4427,0,0,0,0
0,4428,I4428,0,0,0,0
0,4429,I4429,0,0,0,0
0,4430,I4430,0,0,0,0
0,4431,I4431,0,0,0,0
0,4432,I4432,0,0,0,0
0,4433,I4433,0,0,0,0
0,4434,I4434,0,0,0,0
0,4435,I4435,0,0,0,0
0,4436,I4436,0,0,0,0
0,4437,I4437,0,0,0,0
0,4438,I4438,0,0,0,0
0,4439,I4439,0,0,0,0
0,4440,I4440,0,0,0,0
0,4441,I4441,0,0,0,0
0,4442,I4442,0,0,0,0
0,4443,I4443,0,0,0,0
0,4444,I4444,0,0,0,0
0,4445,I4445,0,0,0,0
0,4446,I4446,0,0,0,0
0,4447,I4447,0,0,0,0
0,4448,I4448,0,0,0,0
0,4449,I4449,0,0,0,0
0,4450,I4450,0,0,0,0
0,4451,I4451,0,0,0,0
0,4452,I4452,0,0,0,0
0,4453,I4453,0,0,0,0
0,4454,I4454,0,0,0,0
0,4455,I4455,0,0,0,0
0,4456,I4456,0,0,0,0
0,4457,I4457,0,0,0,0
0,4458,I4458,0,0,0,0
0,4459,I4459,0,0,0,0
0,4460,I4460,0,0,0,0
0,4461,I4461,0,0,0,0
0,4462,I4462,0,0,0,0
0,4463,I4463,0,0,0,0
0,4464,I4464,0,0,0,0
0,4465,I4465,0,0,0,0
0,4466,I4466,0,0,0,0
0,4467,I4467,0,0,0,0
0,4468,I4468,0,0,0,0
0,4469,I4469,0,0,0,0
0,4470,I4470,0,0,0,0
0,4471,I4471,0,0,0,0
0,4472,I4472,0,0,0,0
0,4473,I4473,0,0,0,0
0,4474,I4474,0,0,0,0
0,4475,I4475,0,0,0,0
0,4476,I4476,0,0,0,0
0,4477,I4477,0,0,0,0
0,4478,I4478,0,0,0,0
0,4479,I4479,0,0,0,0
0,4480,I4480,0,0,0,0
0,4481,I4481,0,0,0,0
0,4482,I4482,0,0,0,0
0,4483,I4483,0,0,0,0
0,4484,I4484,0,0,0,0
0,4485,I4485,0,0,0,0
0,4486,I4486,0,0,0,0
0,4487,I4487,0,0,0,0
0,4488,I4488,0,0,0,0
0,4489,I4489,0,0,0,0
0,4490,I4490,0,0,0,0
0,4491,I4491,0,0,0,0
0,4492,I4492,0,0,0,0
0,4493,I4493,0,0,0,0
0,4494,I4494,0,0,0,0
0,4495,I4495,0,0,0,0
0,4496,I4496,0,0,0,0
0,4497,I4497,0,0,0,0
0,4498,I4498,0,0,0,0
0,4499,I4499,0,0,0,0
0,4500,I4500,0,0,0,0
0,4501,I4501,0,0,0,0
0,4502,I4502,0,0,0,0
0,4503,I4503,0,0,0,0
0,4504,I4504,0,0,0,0
0,4505,I4505,0,0,0,0
0,4506,I4506,0,0,0,0
0,4507,I4507,0,0,0,0
0,4508,I4508,0,0,0,0
0,4509,I4509,0,0,0,0
0,4510,I4510,0,0,0,0
0,4511,I4511,0,0,0,0
0,4512,I4512,0,0,0,0
0,4513,I4513,0,0,0,0
0,4514,I4514,0,0,0,0
0,4515,I4515,0,0,0,0
0,4516,I4516,0,0,0,0
0,4517,I4517,0,0,0,0
0,4518,I4518,0,0,0,0
0,4519,I4519,0,0,0,0
0,4520,I4520,0,0,0,0
0,4521,I4521,0,0,0,0
0,4522,I4522,0,0,0,0
0,4523,I4523,0,0,0,0
0,4524,I4524,0,0,0,0
0,4525,I4525,0,0,0,0
0,4526,I4526,0,0,0,0
0,4527,I4527,0,0,0,0
0,4528,I4528,0,0,0,0
0,4529,I4529,0,0,0,0
0,4530,I4530,0,0,0,0
0,4531,I4531,0,0,0,0
0,4532,I4532,0,0,0,0
0,4533,I4533,0,0,0,0
0,4534,I4534,0,0,0,0
0,4535,I4535,0,0,0,0
0,4536,I4536,0,0,0,0
0,4537,I4537,0,0,0,0
0,4538,I4538,0,0,0,0
0,4539,I4539,0,0,0,0
0,4540,I4540,0,0,0,0
0,4541,I4541,0,0,0,0
0,4542,I4542,0,0,0,0
0,4543,I4543,0,0,0,0
0,4544,I4544,0,0,0,0
0,4545,I4545,0,0,0,0
0,4546,I4546,0,0,0,0
0,4547,I4547,0,0,0,0
0,4548,I4548,0,0,0,0
0,4549,I4549,0,0,0,0
0,4550,I4550,0,0,0,0
0,4551,I4551,0,0,0,0
0,4552,I4552,0,0,0,0
0,4553,I4553,0,0,0,0
0,4554,I4554,0,0,0,0
0,4555,I4555,0,0,0,0
0,4556,I4556,0,0,0,0
0,4557,I4557,0,0,0,0
0,4558,I4558,0,0,0,0
0,4559,I4559,0,0,0,0
0,4560,I4560,0,0,0,0
0,4561,I4561,0,0,0,0
0,4562,I4562,0,0,0,0
0,4563,I4563,0,0,0,0
0,4564,I4564,0,0,0,0
0,4565,I4565,0,0,0,0
0,4566,I4566,0,0,0,0
0,4567,I4567,0,0,0,0
0,4568,I4568,0,0,0,0
0,4569,I4569,0,0,0,0
0,4570,I4570,0,0,0,0
0,4571,I4571,0,0,0,0
0,4572,I4572,0,0,0,0
0,4573,I4573,0,0,0,0
0,4574,I4574,0,0,0,0
0,4575,I4575,0,0,0,0
0,4576,I4576,0,0,0,0
0,4577,I4577,0,0,0,0
0,4578,I4578,0,0,0,0
0,4579,I4579,0,0,0,0
0,4580,I4580,0,0,0,0
0,4581,I4581,0,0,0,0
0,4582,I4582,0,0,0,0
0,4583,I4583,0,0,0,0
0,4584,I4584,0,0,0,0
0,4585,I4585,0,0,0,0
0,4586,I4586,0,0,0,0
0,4587,I4587,0,0,0,0
0,4588,I4588,0,0,0,0
0,4589,I4589,0,0,0,0
0,4590,I4590,0,0,0,0
0,4591,I4591,0,0,0,0
0,4592,I4592,0,0,0,0
0,4593,I4593,0,0,0,0
0,4594,I4594,0,0,0,0
0,4595,I4595,0,0,0,0
0,4596,I4596,0,0,0,0
0,4597,I4597,0,0,0,0
0,4598,I4598,0,0,0,0
0,4599,I4599,0,0,0,0
0,4600,I4600,0,0,0,0
0,4601,I4601,0,0,0,0
0,4602,I4602,0,0,0,0
0,4603,I4603,0,0,0,0
0,4604,I4604,0,0,0,0
0,4605,I4605,0,0,0,0
0,4606,I4606,0,0,0,0
0,4607,I4607,0,0,0,0
0,4608,I4608,0,0,0,0
0,4609,I4609,0,0,0,0
0,4610,I4610,0,0,0,0
0,4611,I4611,0,0,0,0
0,4612,I4612,0,0,0,0
0,4613,I4613,0,0,0,0
0,4614,I4614,0,0,0,0
0,4615,I4615,0,0,0,0
0,4616,I4616,0,0,0,0
0,4617,I4617,0,0,0,0
0,4618,I4618,0,0,0,0
0,4619,I4619,0,0,0,0
0,4620,I4620,0,0,0,0
0,4621,I4621,0,0,0,0
0,4622,I4622,0,0,0,0
0,4623,I4623,0,0,0,0
0,4624,I4624,0,0,0,0
0,4625,I4625,0,0,0,0
0,4626,I4626,0,0,0,0
0,4627,I4627,0,0,0,0
0,4628,I4628,0,0,0,0
0,4629,I4629,0,0,0,0
0,4630,I4630,0,0,0,0
0,4631,I4631,0,0,0,0
0,4632,I4632,0,0,0,0
0,4633,I4633,0,0,0,0
0,4634,I4634,0,0,0,0
0,4635,I4635,0,0,0,0
0,4636,I4636,0,0,0,0
0,4637,I4637,0,0,0,0
0,4638,I4638,0,0,0,0
0,4639,I4639,0,0,0,0
0,4640,I4640,0,0,0,0
0,4641,I4641,0,0,0,0
0,4642,I4642,0,0,0,0
0,4643,I4643,0,0,0,0
0,4644,I4644,0,0,0,0
0,4645,I4645,0,0,0,0
0,4646,I4646,0,0,0,0
0,4647,I4647,0,0,0,0
0,4648,I4648,0,0,0,0
0,4649,I4649,0,0,0,0
0,4650,I4650,0,0,0,0
0,4651,I4651,0,0,0,0
0,4652,I4652,0,0,0,0
0,4653,I4653,0,0,0,0
0,4654,I4654,0,0,0,0
0,4655,I4655,0,0,0,0
0,4656,I4656,0,0,0,0
0,4657,I4657,0,0,0,0
0,4658,I4658,0,0,0,0
0,4659,I4659,0,0,0,0
0,4660,I4660,0,0,0,0
0,4661,I4661,0,0,0,0
0,4662,I4662,0,0,0,0
0,4663,I4663,0,0,0,0
0,4664,I4664,0,0,0,0
0,4665,I4665,0,0,0,0
0,4666,I4666,0,0,0,0
0,4667,I4667,0,0,0,0
0,4668,I4668,0,0,0,0
0,4669,I4669,0,0,0,0
0,4670,I4670,0,0,0,0
0,4671,I4671,0,0,0,0
0,4672,I4672,0,0,0,0
0,4673,I4673,0,0,0,0
0,4674,I4674,0,0,0,0
0,4675,I4675,0,0,0,0
0,4676,I4676,0,0,0,0
0,4677,I4677,0,0,0,0
0,4678,I4678,0,0,0,0
0,4679,I4679,0,0,0,0
0,4680,I4680,0,0,0,0
0,4681,I4681,0,0,0,0
0,4682,I4682,0,0,0,0
0,4683,I4683,0,0,0,0
0,4684,I4684,0,0,0,0
0,4685,I4685,0,0,0,0
0,4686,I4686,0,0,0,0
0,4687,I4687,0,0,0,0
0,4688,I4688,0,0,0,0
0,4689,I4689,0,0,0,0
0,4690,I4690,0,0,0,0
0,4691,I4691,0,0,0,0
0,4692,I4692,0,0,0,0
0,4693,I4693,0,0,0,0
0,4694,I4694,0,0,0,0
0,4695,I4695,0,0,0,0
0,4696,I4696,0,0,0,0
0,4697,I4697,0,0,0,0
0,4698,I4698,0,0,0,0
0,4699,I4699,0,0,0,0
0,4700,I4700,0,0,0,0
0,4701,I4701,0,0,0,0
0,4702,I4702,0,0,0,0
0,4703,I4703,0,0,0,0
0,4704,I4704,0,0,0,0
0,4705,I4705,0,0,0,0
0,4706,I4706,0,0,0,0
0,4707,I4707,0,0,0,0
0,4708,I4708,0,0,0,0
0,4709,I4709,0,0,0,0
0,4710,I4710,0,0,0,0
0,4711,I4711,0,0,0,0
0,4712,I4712,0,0,0,0
0,4713,I4713,0,0,0,0
0,4714,I4714,0,0,0,0
0,4715,I4715,0,0,0,0
0,4716,I4716,0,0,0,0
0,4717,I4717,0,0,0,0
0,4718,I4718,0,0,0,0
0,4719,I4719,0,0,0,0
0,4720,I4720,0,0,0,0
0,4721,I4721,0,0,0,0
0,4722,I4722,0,0,0,0
0,4723,I4723,0,0,0,0
0,4724,I4724,0,0,0,0
0,4725,I4725,0,0,0,0
0,4726,I4726,0,0,0,0
0,4727,I4727,0,0,0,0
0,4728,I4728,0,0,0,0
0,4729,I4729,0,0,0,0
0,4730,I4730,0,0,0,0
0,4731,I4731,0,0,0,0
0,4732,I4732,0,0,0,0
0,4733,I4733,0,0,0,0
0,4734,I4734,0,0,0,0
0,4735,I4735,0,0,0,0
0,4736,I4736,0,0,0,0
0,4737,I4737,0,0,0,0
0,4738,I4738,0,0,0,0
0,4739,I4739,0,0,0,0
0,4740,I4740,0,0,0,0
0,4741,I4741,0,0,0,0
0,4742,I4742,0,0,0,0
0,4743,I4743,0,0,0,0
0,4744,I4744,0,0,0,0
0,4745,I4745,0,0,0,0
0,4746,I4746,0,0,0,0
0,4747,I4747,0,0,0,0
0,4748,I4748,0,0,0,0
0,4749,I4749,0,0,0,0
0,4750,I4750,0,0,0,0
0,4751,I4751,0,0,0,0
0,4752,I4752,0,0,0,0
0,4753,I4753,0,0,0,0
0,4754,I4754,0,0,0,0
0,4755,I4755,0,0,0,0
0,4756,I4756,0,0,0,0
0,4757,I4757,0,0,0,0
0,4758,I4758,0,0,0,0
0,4759,I4759,0,0,0,0
0,4760,I4760,0,0,0,0
0,4761,I4761,0,0,0,0
0,4762,I4762,0,0,0,0
0,4763,I4763,0,0,0,0
0,4764,I4764,0,0,0,0
0,4765,I4765,0,0,0,0
0,4766,I4766,0,0,0,0
0,4767,I4767,0,0,0,0
0,4768,I4768,0,0,0,0
0,4769,I4769,0,0,0,0
0,4770,I4770,0,0,0,0
0,4771,I4771,0,0,0,0
0,4772,I4772,0,0,0,0
0,4773,I4773,0,0,0,0
0,4774,I4774,0,0,0,0
0,4775,I4775,0,0,0,0
0,4776,I4776,0,0,0,0
0,4777,I4777,0,0,0,0
0,4778,I4778,0,0,0,0
0,4779,I4779,0,0,0,0
0,4780,I4780,0,0,0,0
0,4781,I4781,0,0,0,0
0,4782,I4782,0,0,0,0
0,4783,I4783,0,0,0,0
0,4784,I4784,0,0,0,0
0,4785,I4785,0,0,0,0
0,4786,I4786,0,0,0,0
0,4787,I4787,0,0,0,0
0,4788,I4788,0,0,0,0
0,4789,I4789,0,0,0,0
0,4790,I4790,0,0,0,0
0,4791,I4791,0,0,0,0
0,4792,I4792,0,0,0,0
0,4793,I4793,0,0,0,0
0,4794,I4794,0,0,0,0
0,4795,I4795,0,0,0,0
0,4796,I4796,0,0,0,0
0,4797,I4797,0,0,0,0
0,4798,I4798,0,0,0,0
0,4799,I4799,0,0,0,0
0,4800,I4800,0,0,0,0
0,4801,I4801,0,0,0,0
0,4802,I4802,0,0,0,0
0,4803,I4803,0,0,0,0
0,4804,I4804,0,0,0,0
0,4805,I4805,0,0,0,0
0,4806,I4806,0,0,0,0
0,4807,I4807,0,0,0,0
0,4808,I4808,0,0,0,0
0,4809,I4809,0,0,0,0
0,4810,I4810,0,0,0,0
0,4811,I4811,0,0,0,0
0,4812,I4812,0,0,0,0
0,4813,I4813,0,0,0,0
0,4814,I4814,0,0,0,0
0,4815,I4815,0,0,0,0
0,4816,I4816,0,0,0,0
0,4817,I4817,0,0,0,0
0,4818,I4818,0,0,0,0
0,4819,I4819,0,0,0,0
0,4820,I4820,0,0,0,0
0,4821,I4821,0,0,0,0
0,4822,I4822,0,0,0,0
0,4823,I4823,0,0,0,0
0,4824,I4824,0,0,0,0
0,4825,I4825,0,0,0,0
0,4826,I4826,0,0,0,0
0,4827,I4827,0,0,0,0
0,4828,I4828,0,0,0,0
0,4829,I4829,0,0,0,0
0,4830,I4830,0,0,0,0
0,4831,I4831,0,0,0,0
0,4832,I4832,0,0,0,0
0,4833,I4833,0,0,0,0
0,4834,I4834,0,0,0,0
0,4835,I4835,0,0,0,0
0,4836,I4836,0,0,0,0
0,4837,I4837,0,0,0,0
0,4838,I4838,0,0,0,0
0,4839,I4839,0,0,0,0
0,4840,I4840,0,0,0,0
0,4841,I4841,0,0,0,0
0,4842,I4842,0,0,0,0
0,4843,I4843,0,0,0,0
0,4844,I4844,0,0,0,0
0,4845,I4845,0,0,0,0
0,4846,I4846,0,0,0,0
0,4847,I4847,0,0,0,0
0,4848,I4848,0,0,0,0
0,4849,I4849,0,0,0,0
0,4850,I4850,0,0,0,0
0,4851,I4851,0,0,0,0
0,4852,I4852,0,0,0,0
0,4853,I4853,0,0,0,0
0,4854,I4854,0,0,0,0
0,4855,I4855,0,0,0,0
0,4856,I4856,0,0,0,0
0,4857,I4857,0,0,0,0
0,4858,I4858,0,0,0,0
0,4859,I4859,0,0,0,0
0,4860,I4860,0,0,0,0
0,4861,I4861,0,0,0,0
0,4862,I4862,0,0,0,0
0,4863,I4863,0,0,0,0
0,4864,I4864,0,0,0,0
0,4865,I4865,0,0,0,0
0,4866,I4866,0,0,0,0
0,4867,I4867,0,0,0,0
0,4868,I4868,0,0,0,0
0,4869,I4869,0,0,0,0
0,4870,I4870,0,0,0,0
0,4871,I4871,0,0,0,0
0,4872,I4872,0,0,0,0
0,4873,I4873,0,0,0,0
0,4874,I4874,0,0,0,0
0,4875,I4875,0,0,0,0
0,4876,I4876,0,0,0,0
0,4877,I4877,0,0,0,0
0,4878,I4878,0,0,0,0
0,4879,I4879,0,0,0,0
0,4880,I4880,0,0,0,0
0,4881,I4881,0,0,0,0
0,4882,I4882,0,0,0,0
0,4883,I4883,0,0,0,0
0,4884,I4884,0,0,0,0
0,4885,I4885,0,0,0,0
0,4886,I4886,0,0,0,0
0,4887,I4887,0,0,0,0
0,4888,I4888,0,0,0,0
0,4889,I4889,0,0,0,0
0,4890,I4890,0,0,0,0
0,4891,I4891,0,0,0,0
0,4892,I4892,0,0,0,0
0,4893,I4893,0,0,0,0
0,4894,I4894,0,0,0,0
0,4895,I4895,0,0,0,0
0,4896,I4896,0,0,0,0
0,4897,I4897,0,0,0,0
0,4898,I4898,0,0,0,0
0,4899,I4899,0,0,0,0
0,4900,I4900,0,0,0,0
0,4901,I4901,0,0,0,0
0,4902,I4902,0,0,0,0
0,4903,I4903,0,0,0,0
0,4904,I4904,0,0,0,0
0,4905,I4905,0,0,0,0
0,4906,I4906,0,0,0,0
0,4907,I4907,0,0,0,0
0,4908,I4908,0,0,0,0
0,4909,I4909,0,0,0,0
0,4910,I4910,0,0,0,0
0,4911,I4911,0,0,0,0
0,4912,I4912,0,0,0,0
0,4913,I4913,0,0,0,0
0,4914,I4914,0,0,0,0
0,4915,I4915,0,0,0,0
0,4916,I4916,0,0,0,0
0,4917,I4917,0,0,0,0
0,4918,I4918,0,0,0,0
0,4919,I4919,0,0,0,0
0,4920,I4920,0,0,0,0
0,4921,I4921,0,0,0,0
0,4922,I4922,0,0,0,0
0,4923,I4923,0,0,0,0
0,4924,I4924,0,0,0,0
0,4925,I4925,0,0,0,0
0,4926,I4926,0,0,0,0
0,4927,I4927,0,0,0,0
0,4928,I4928,0,0,0,0
0,4929,I4929,0,0,0,0
0,4930,I4930,0,0,0,0
0,4931,I4931,0,0,0,0
0,4932,I4932,0,0,0,0
0,4933,I4933,0,0,0,0
0,4934,I4934,0,0,0,0
0,4935,I4935,0,0,0,0
0,4936,I4936,0,0,0,0
0,4937,I4937,0,0,0,0
0,4938,I4938,0,0,0,0
0,4939,I4939,0,0,0,0
0,4940,I4940,0,0,0,0
0,4941,I4941,0,0,0,0
0,4942,I4942,0,0,0,0
0,4943,I4943,0,0,0,0
0,4944,I4944,0,0,0,0
0,4945,I4945,0,0,0,0
0,4946,I4946,0,0,0,0
0,4947,I4947,0,0,0,0
0,4948,I4948,0,0,0,0
0,4949,I4949,0,0,0,0
0,4950,I4950,0,0,0,0
0,4951,I4951,0,0,0,0
0,4952,I4952,0,0,0,0
0,4953,I4953,0,0,0,0
0,4954,I4954,0,0,0,0
0,4955,I4955,0,0,0,0
0,4956,I4956,0,0,0,0
0,4957,I4957,0,0,0,0
0,4958,I4958,0,0,0,0
0,4959,I4959,0,0,0,0
0,4960,I4960,0,0,0,0
0,4961,I4961,0,0,0,0
0,4962,I4962,0,0,0,0
0,4963,I4963,0,0,0,0
0,4964,I4964,0,0,0,0
0,4965,I4965,0,0,0,0
0,4966,I4966,0,0,0,0
0,4967,I4967,0,0,0,0
0,4968,I4968,0,0,0,0
0,4969,I4969,0,0,0,0
0,4970,I4970,0,0,0,0
0,4971,I4971,0,0,0,0
0,4972,I4972,0,0,0,0
0,4973,I4973,0,0,0,0
0,4974,I4974,0,0,0,0
0,4975,I4975,0,0,0,0
0,4976,I4976,0,0,0,0
0,4977,I4977,0,0,0,0
0,4978,I4978,0,0,0,0
0,4979,I4979,0,0,0,0
0,4980,I4980,0,0,0,0
0,4981,I4981,0,0,0,0
0,4982,I4982,0,0,0,0
0,4983,I4983,0,0,0,0
0,4984,I4984,0,0,0,0
0,4985,I4985,0,0,0,0
0,4986,I4986,0,0,0,0
0,4987,I4987,0,0,0,0
0,4988,I4988,0,0,0,0
0,4989,I4989,0,0,0,0
0,4990,I4990,0,0,0,0
0,4991,I4991,0,0,0,0
0,4992,I4992,0,0,0,0
0,4993,I4993,0,0,0,0
0,4994,I4994,0,0,0,0
0,4995,I4995,0,0,0,0
0,4996,I4996,0,0,0,0
0,4997,I4997,0,0,0,0
0,4998,I4998,0,0,0,0
0,4999,I4999,0,0,0,0
0,5000,I5000,0,0,0,0
0,5001,I5001,0,0,0,0
0,5002,I5002,0,0,0,0
0,5003,I5003,0,0,0,0
0,5004,I5004,0,0,0,0
0,5005,I5005,0,0,0,0
0,5006,I5006,0,0,0,0
0,5007,I5007,0,0,0,0
0,5008,I5008,0,0,0,0
0,5009,I5009,0,0,0,0
0,5010,I5010,0,0,0,0
0,5011,I5011,0,0,0,0
0,5012,I5012,0,0,0,0
0,5013,I5013,0,0,0,0
0,5014,I5014,0,0,0,0
0,5015,I5015,0,0,0,0
0,5016,I5016,0,0,0,0
0,5017,I5017,0,0,0,0
0,5018,I5018,0,0,0,0
0,5019,I5019,0,0,0,0
0,5020,I5020,0,0,0,0
0,5021,I5021,0,0,0,0
0,5022,I5022,0,0,0,0
0,5023,I5023,0,0,0,0
0,5024,I5024,0,0,0,0
0,5025,I5025,0,0,0,0
0,5026,I5026,0,0,0,0
0,5027,I5027,0,0,0,0
0,5028,I5028,0,0,0,0
0,5029,I5029,0,0,0,0
0,5030,I5030,0,0,0,0
0,5031,I5031,0,0,0,0
0,5032,I5032,0,0,0,0
0,5033,I5033,0,0,0,0
0,5034,I5034,0,0,0,0
0,5035,I5035,0,0,0,0
0,5036,I5036,0,0,0,0
0,5037,I5037,0,0,0,0
0,5038,I5038,0,0,0,0
0,5039,I5039,0,0,0,0
0,5040,I5040,0,0,0,0
0,5041,I5041,0,0,0,0
0,5042,I5042,0,0,0,0
0,5043,I5043,0,0,0,0
0,5044,I5044,0,0,0,0
0,5045,I5045,0,0,0,0
0,5046,I5046,0,0,0,0
0,5047,I5047,0,0,0,0
0,5048,I5048,0,0,0,0
0,5049,I5049,0,0,0,0
0,5050,I5050,0,0,0,0
0,5051,I5051,0,0,0,0
0,5052,I5052,0,0,0,0
0,5053,I5053,0,0,0,0
0,5054,I5054,0,0,0,0
0,5055,I5055,0,0,0,0
0,5056,I5056,0,0,0,0
0,5057,I5057,0,0,0,0
0,5058,I5058,0,0,0,0
0,5059,I5059,0,0,0,0
0,5060,I5060,0,0,0,0
0,5061,I5061,0,0,0,0
0,5062,I5062,0,0,0,0
0,5063,I5063,0,0,0,0
0,5064,I5064,0,0,0,0
0,5065,I5065,0,0,0,0
0,5066,I5066,0,0,0,0
0,5067,I5067,0,0,0,0
0,5068,I5068,0,0,0,0
